steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
2520000	1776812	7852.387108802795	2.7778507664101153	2.376048492935305	1.3471826277841927	4.47490695697687	0.18156566300084645	2.32587299104441	0.13526074200032906	2470
2530000	1783723	7883.32995724678	4.040477875640336	4.474516319612382	0.9046869263771747	4.47497868592843	2.3226155413205984	2.3020908150167005	0.13300575429458256	2480
2540000	1790736	7914.5613350868225	2.7322017441542763	3.41967844754162	2.0088336899992534	4.475194850618012	-0.22649563631059638	2.296585367695944	0.13134064125643904	2490
2550001	1797756	7945.426602602005	2.0973700335321546	2.3496664737402115	1.910160634295125	4.475260536706699	-0.04704277666190222	2.2832731422230514	0.12915286602289341	2501
2560000	1804784	7976.292204141617	2.5019667090603295	2.376634383065393	1.9628707804211345	4.475234973448506	-0.4559695510145132	2.245491902951744	0.12810115085800222	2510
2570000	1811993	8007.210318565369	2.7731483955163876	3.420382835058679	1.9545383216087135	4.474917683030099	0.1762744849837859	2.2996179406707737	0.12487044409259399	2520
2580001	1819265	8038.1531574726105	2.5028037450965988	2.3497967718688715	1.939514887718176	4.4754498522784525	-0.03515901337505514	2.186397582969494	0.13188815326199668	2531
2590000	1826165	8068.93877863884	2.142261950963879	2.349943844944586	1.8585546254151972	4.475037559555302	0.18419588285002306	2.2194677570030357	0.13020438527569286	2540
2600002	1833092	8099.761597156525	1.8805025622427722	1.2287589198638926	1.9674574547888968	4.465157829185631	-0.024581220222348814	2.2447980586466096	0.12814670005894213	2551
2610000	1840188	8130.568207502365	2.127334759969685	2.3254895741975314	1.8676694979025996	4.475275475813578	0.10232683079391125	2.3527698665828702	0.12850186244726872	2560
2620001	1847083	8161.387928247452	1.2271593817406543	0.2747020220927155	1.8559679507587592	4.475009978759977	-0.22734543962581652	2.307310030217028	0.12735778804666043	2571
2630000	1853833	8193.160698413849	1.615803988705143	1.3017954495290236	1.8467430309626491	4.475498550478209	-0.4424846630893612	2.2135486517972622	0.12769592249611464	2580
2640003	1860501	8223.949434757233	1.8595407022024184	1.298240297605251	2.021739680972445	4.475418779777651	-0.23875369303869035	2.2046692409340407	0.1282552341010608	2591
2650000	1867029	8254.644695281982	2.50354064020474	2.3757958148462412	1.9545752452716267	4.4754498522784525	-0.22210669159206034	2.2233910964024117	0.135299745940012	2600
2660000	1873522	8285.33846282959	1.4397201044366723	0.2746101853496547	1.8467834159144596	4.475321478711994	-0.22398589011428818	2.32247394860017	0.13717449199327922	2610
2670001	1880171	8316.121205568314	2.1200420438263965	2.3499148659477695	1.2453337961789828	4.475169039904509	-0.025504296329818304	2.3262365104537954	0.13501108144194762	2621
2680001	1886892	8346.906503677368	2.526479603113562	3.42432529640467	2.1645150787624443	4.4751729597262555	-0.22370602449429508	2.3206571469666186	0.1333495807307902	2631
2690004	1893498	8377.652777910233	1.4611239791260209	0.2763337016017212	1.8163293591177065	4.475469570468174	-0.2213773195767849	2.4457498094055694	0.132581390556288	2641
2700000	1900016	8408.354790449142	1.7086094063216308	1.324735964193249	1.755299296147802	4.474950372627806	-0.04780513731720461	2.3335532122025113	0.12928521461887096	2650
2710000	1906503	8439.091189861298	3.2054636449790945	3.424969847608118	1.473885504409695	4.475234973448506	0.2790486705060715	2.3299872916713613	0.12513812305893798	2660
2720000	1913175	8469.89486026764	2.5708095013479118	2.3748477244783475	1.8526780680100912	4.475418779777651	0.18441265558444028	2.219633456852005	0.1240231031518833	2670
2730000	1919792	8500.609184741974	2.1585675760585636	2.374428691097215	1.548085785875577	4.4745942019128355	0.27024290122989947	2.3400583621464626	0.12392342274204754	2680
2740000	1926364	8531.519716024399	2.547502961154997	2.3746676196335734	1.878417655361189	4.475260536706699	0.08619838301568133	2.2863683577433553	0.1293528713167477	2690
2750000	1933077	8562.544683933258	1.4085648665193002	1.3019029715920822	1.5860341495140684	4.465298096262001	-0.22458933358144023	2.2327852478685237	0.13027589451792393	2700
2760002	1939769	8593.138881206512	1.8943286943908335	2.37472110294716	1.7256345725143707	4.47507166338873	-0.0246785212880067	2.2282874311448384	0.12750056322428785	2711
2770000	1946628	8622.464673280716	2.3257393103382467	2.3763023710889675	1.785463181805456	4.475148122589397	-0.12681119216543063	2.347884064157523	0.12441103002386225	2720
2780001	1953460	8652.178576469421	1.9354948941990984	2.37324846420944	1.6763703306384796	4.475799847238633	0.09209678548796701	2.1584983655224863	0.12745969007619454	2731
2790001	1960076	8681.842906475067	2.149820813010308	2.3734073561190985	0.6583463939070788	2.3774225997612737	0.277479282322203	2.2143661771159633	0.13370734423162245	2741
2800000	1966472	8711.587157964706	1.4792140116017953	0.277613536251934	1.797683061474274	4.475197100956418	-0.04784077627902354	2.273708065983133	0.12992773513074155	2750
2810000	1973160	8741.619374990463	1.8618868115658245	2.3223202208407754	1.7419138866114996	4.475418779777651	-0.22797047792689265	2.265805105618382	0.12959155480212586	2760
2820000	1980085	8772.162278413773	2.770632809452698	2.3760745601662947	1.669761953744865	4.475275475813578	0.17976760045626683	2.3392644275886063	0.12698288437476365	2770
2830003	1987027	8802.464475631714	0.9701549341402371	0.22498850894906414	1.8506362768749538	4.475260536706699	-0.22662202085740948	2.30682944513221	0.13020920038630704	2781
2840000	1993720	8832.579080820084	3.3920797746198668	4.455429761769372	1.5194598509790125	4.475498550478209	0.18776776544781917	2.315535769988165	0.13611346466699809	2790
2850001	2000205	8862.74864077568	2.497233274169681	2.37534626504682	1.6809041910101172	4.475469570468174	-0.2257662142759136	2.335138454934437	0.13915860342863587	2801
2860000	2006693	8892.850070476532	2.5000585347844635	2.373494677468102	1.9509981830020136	4.474364455016631	-0.22875581522995056	2.352875380967868	0.1365432432730811	2810
2870000	2013133	8922.988180398941	2.3146170583355112	2.322825829110423	2.040704431996767	4.475194850618012	-0.04449168602188159	2.320486652527937	0.13735367628977194	2820
2880000	2019584	8953.140446662903	2.1040977978023854	2.2982196367095233	1.8863218471302137	4.475383684877346	-0.12509129946232106	2.291201964074406	0.13661168147638972	2830
2890001	2026125	8983.370786428452	1.3617767514278196	1.3018202579739893	1.6374357455108568	4.464741374679983	-0.31523920013001266	2.315926402849838	0.14069996110956917	2841
2900001	2032653	9013.587198734283	2.5797958605159885	2.375598056587823	1.5487004334562209	4.475418779777651	0.27306334210700844	2.466347267525734	0.1362642652526815	2851
2910000	2039389	9043.845286607742	2.102398008110304	2.3724536955865756	1.6265310177330554	4.475418779777651	-0.02461631512265443	2.2723971954563216	0.1315682182782148	2860
2920001	2046116	9074.384536504745	2.095710951733471	2.325908966343742	1.9084434015940357	4.475299206640334	-0.1241352013687233	2.229671023179548	0.13562279090281074	2871
2930000	2052784	9104.806675434113	2.362351360398385	2.376735638978073	1.9883115903081712	4.4747761618512	0.182417899316926	2.309063933952093	0.1385770375907757	2880
2940000	2059185	9135.102772951126	1.2029831747642885	0.2299760265849795	1.872139397285493	4.4749766855164985	-0.22063932042970738	2.267944369980843	0.14022119775507866	2890
2950000	2065641	9165.459014415741	1.941169800399719	2.3494811243579963	1.3221985398557892	4.475299206640334	0.27552380738407484	2.384534392105304	0.14113395264472267	2900
2960000	2072217	9195.792465209961	1.7169753135417476	2.328500646285296	1.4345371400768536	4.474967369754691	0.18391937050525195	2.3107861701597296	0.13575559329064277	2910
2970000	2079010	9226.226028203964	1.8674373353356832	2.3027506807792877	1.4107244077945498	4.474633230110955	-0.047914979920600294	2.2987263415331807	0.13607654726343055	2920
2980000	2085624	9256.586074590683	3.563359033749762	4.474433790090442	1.9136051037768296	4.4750997045569045	-0.09945140879315817	2.3492915412709876	0.13751223442640959	2930
2990000	2092341	9286.917759895325	1.7213378092961409	1.3005507118368886	1.7441010723063604	4.47497868592843	0.18288476430991318	2.214930632904301	0.1357111457745438	2940
3000001	2099022	9317.272793531418	1.6858319451679238	2.3249022411132825	1.4734055271064146	4.475009978759977	-0.12589448094460048	2.309619942857086	0.1341200935889376	2951
3010000	2105824	9347.592298030853	1.6964496221283714	0.27848311831304096	2.0382420183335235	4.475383684877346	-0.22529367220777988	2.2359740208476615	0.13563090537871755	2960
3020000	2112889	9379.228691339493	2.9971492098101447	2.375568130225928	1.4159016027533495	4.475319692617217	0.27862268042321514	2.2756893857956215	0.13343951755508968	2970
3030000	2119876	9409.97033071518	2.32401339350813	2.375773542406763	2.042884856542913	4.47490362366753	-0.2217704263645551	2.3096835614521156	0.13076678570546005	2980
3040001	2126791	9440.701315641403	1.6160583356406173	0.2762904251080128	2.1038697292041673	4.475045629602063	-0.12563074218947068	2.3653373486243385	0.13259440064581085	2991
3050003	2133502	9471.365849494934	2.329704915474408	2.3748020209199616	1.7687392185230766	4.47520125581837	-0.02541204585718033	2.326773575994704	0.12680120455658186	3001
3060000	2140419	9502.023447036743	2.0898180636573804	2.3752947911191264	1.650270696605564	4.475024888394105	-0.2443531092440156	2.305945405310726	0.12223717191602425	3010
3070000	2147450	9532.706302404404	2.0553854631457966	2.3503140821147257	1.6905097867587846	4.475418779777651	-0.2236686790394206	2.2545584384623534	0.12125413936901228	3020
3080000	2154525	9563.488494634628	2.5701879206621516	2.3739697261631316	0.6695802821372505	4.474721073413399	2.3230822374767195	2.3012069008432405	0.12054651578738745	3030
3090001	2161454	9594.233126878738	1.9196532714572654	2.273367575503398	1.656450618377782	4.465404311762888	0.18903430756943662	2.2866169831926433	0.11673193871801082	3041
3100001	2168399	9624.958724498749	2.548384277060741	3.39564894585373	2.1251031801388898	4.474988811961013	-0.02420013936357509	2.31444295857921	0.11124059073007121	3051
3110000	2175773	9655.791653871536	2.941867108384887	3.4253335692750637	1.8346352694057968	4.475088111154023	-0.12100069681787548	2.2832188091808994	0.11326204618035714	3060
3120000	2183081	9686.673909425735	2.972168808667991	4.469602695050937	2.041185934922564	4.475799823757514	-0.03538585790996138	2.2072761064092785	0.11842530617116051	3070
3130000	2190123	9717.324317455292	2.315392698507063	2.3734079440374973	2.047484147019876	4.4754498522784525	-0.12382513275747017	2.256840528535524	0.12202499225912303	3080
3140001	2196554	9747.87150812149	2.0823747344618995	2.3218822178333403	1.9240721148859175	4.475498550478209	-0.12505594019493688	2.3121427551016343	0.1324888586896313	3091
3150000	2202931	9778.413119316101	1.8948745625487087	0.28219871653869455	2.2182820302561095	4.475148122589397	-0.048987830789796155	2.407857309193047	0.13229880654545317	3100
3160001	2209428	9809.042269706726	1.6491845590336058	2.348964625513056	1.520983201830516	4.4650985956244815	-0.1247089958977362	2.2717579906411305	0.13112482848894194	3111
3170000	2216368	9839.742681026459	1.686346256483645	1.3257926149839712	1.7907873412005768	4.474839385234434	-0.22298262942240435	2.2498418095906327	0.12603795624882463	3120
3180000	2223737	9870.568665504456	1.319940486419453	1.149671540312943	1.6686340889031803	4.475275475813578	-0.22398589011428818	2.2674835556408883	0.12643297824840669	3130
3190001	2231055	9901.395144939423	2.776408357973391	3.4157470919569812	1.9409873556380068	4.474903076257768	0.18261491734273527	2.3110139949899047	0.13171408488145647	3141
3200000	2238036	9932.130206108093	2.5179075193177214	2.375495566873709	1.9256606924598352	4.475234973448506	-0.3172088220562209	2.2894582465581514	0.13175015326062844	3150
3210000	2244789	9962.917784929276	2.5737859398368563	2.373884527875466	1.8491659798856614	4.4752845285686	0.18554217995215053	2.3526866392392662	0.1365699711170963	3160
3220000	2251624	9994.074730873108	2.1373918403338132	1.326286489185302	2.115982277983682	4.475169039904509	0.17849267406368133	2.2769291392226707	0.13401457160966213	3170
3230000	2258456	10024.75007200241	2.465464351527736	2.373497093806666	2.008574124177879	4.4752845285686	-0.22318869763467064	2.2869658490729528	0.12865419476725448	3180
3240004	2265395	10055.535180568695	1.7170475221978982	1.32498430573647	1.7558806334698474	4.4752845285686	0.1776891920127328	2.1935807675242054	0.13189707517243898	3191
3250000	2272264	10086.188995838165	1.77099698006685	1.255477487091131	2.1083252778726385	4.475469570468174	-0.4253351976895207	2.1741942386477637	0.13247802931882907	3200
3260000	2279275	10116.896631479263	1.9257617479929792	2.3220236703226336	1.6746165875949943	4.475045629602063	0.1787353458039514	2.247558366711769	0.12427641858954028	3210
3270000	2286542	10147.595895051956	2.335827744929531	2.3269055323087966	2.016569567852219	4.475321478711994	-0.025441187743171795	2.338398281913548	0.12065736182538088	3220
3280000	2293651	10178.350713968277	2.9481743748588287	3.4208309652574336	1.824340910201438	4.475234973448506	-0.23818700283342062	2.2638942983204324	0.1233698137209292	3230
3290000	2300458	10209.057777166367	1.648706442930106	0.2757104527839217	2.0731236565560054	4.475045629602063	-0.12340153691391442	2.12205097489703	0.12064652735579834	3240
3300000	2307292	10239.751473426819	3.4246326964351628	4.469706218289731	1.4834596959642363	4.475383684877346	0.27633310330457095	2.1737102170526703	0.12276318760017722	3250
3310001	2314204	10270.503045797348	2.887491216684266	4.465205261221623	2.161779515576924	4.475234973448506	-0.2297570987701005	2.211917061181259	0.1255659206649895	3261
3320000	2320947	10301.228086471558	2.759466740699357	2.3757689453714255	1.6928905408616417	4.475197100956418	0.17679090236607342	2.2302045641929804	0.13539012929733438	3270
3330000	2327559	10331.876924276352	3.4163980067295503	4.460522223540252	1.4858793305839788	4.475469570468174	0.27413261300777536	2.2419901265095055	0.13506923737588347	3280
3340000	2334169	10362.482851982117	3.198521761720133	2.3750872158423784	1.0967240034353165	4.47511267887619	2.2767615126113374	2.31781024468383	0.13262976705086235	3290
3350000	2340666	10393.174832820892	1.4281330072730976	0.2786110909474854	1.8616162911195655	4.475260536706699	-0.42206322930677487	2.3746770681459433	0.13152838408166367	3300
3360000	2347255	10423.805536746979	2.0575663731713796	1.2971829518329516	2.1918491267406464	4.47511267887619	-0.22398589011428818	2.269912404070351	0.13694098806032065	3310
3370000	2353626	10454.358453273773	1.4555492498030849	0.27485374050249195	1.8303646129336357	4.475234973448506	-0.05022299776092841	2.2942801863227675	0.13399090745549555	3320
3380000	2360000	10484.911253452301	2.3370468284728307	2.348790717969594	2.0156885713705783	4.4754498522784525	-0.024975111605894502	2.3154151703480137	0.13448466255309643	3330
3390000	2366520	10515.439132928848	1.693515451489822	1.3253944094734624	1.7776008262135166	4.47451870244319	-0.04681671095755608	2.3018879676527004	0.13245267504532338	3340
3400000	2373164	10546.095807790756	2.24616802102087	2.32753643994021	2.1202912052521015	4.4754201974020145	-0.23299695845439006	2.2479147417736614	0.13552689136813295	3350
3410000	2379687	10577.612087011337	1.874058784190965	2.3733578523626524	1.7462325093775855	4.475383684877346	-0.12362262093210946	2.2303243987909935	0.14290160529264076	3360
3420000	2386155	10608.290588855743	1.5816415414604585	1.3001002905686776	1.8796471606818104	4.4748823533720525	-0.22605881965152988	2.227795591321991	0.13725768452751885	3370
3430000	2392906	10639.77593946457	1.9053823087549369	2.3745029698560067	1.401986198477902	4.475007029982472	-0.1270865640166392	2.313579371755542	0.1336639195332591	3380
3440001	2399728	10670.664133787155	2.1493754076438094	2.3242894889177013	1.5471341164447225	4.475484519952254	0.27413261300777536	2.2625958685392633	0.13636133871163958	3391
3450000	2406601	10701.50792169571	2.277900927970693	2.3502933724746837	1.83429968844438	4.475007029982472	-0.4414010160865994	2.3111938462949495	0.13473634156726105	3400
3460000	2413507	10732.405074834824	2.0509223404038384	2.3497444295251393	1.9706439487552385	4.475234973448506	-0.40588338352650455	2.179300177874411	0.13397379661109982	3410
3470000	2420508	10763.272637844086	1.4705575101666832	0.27777961875906865	1.818814228567094	4.4748823533720525	-0.024755824861528948	2.2594115926960896	0.1311361626102281	3420
3480001	2427387	10794.153460502625	2.453709889219616	3.4201573031471693	2.2480323808717215	4.475088111154023	-0.2266100657002809	2.38241688087837	0.1293006257367907	3431
3490000	2434202	10825.004654884338	2.320555966174205	2.3512705053157257	2.0416720489554163	4.475383684877346	-0.12664681704952885	2.3360070076072987	0.12985644673056684	3440
3500001	2440869	10855.804796934128	1.9248429007391727	2.2735191987469148	1.6631812031900624	4.4754201974020145	0.17727626514812883	2.3406424790093743	0.12788226711742687	3451
3510002	2447242	10886.595346689224	1.6944842964500713	2.373225669030693	1.4830805215080043	4.475418779777651	-0.22875581522995056	2.336425904769483	0.12476257736439571	3461
3520001	2453817	10917.116940259933	1.9123393465609795	2.3486939749666806	1.6979198169134737	4.475234973448506	-0.0876947121801967	2.1884385227124015	0.12202932248994847	3471
3530000	2460721	10947.677727937698	1.0968924978222983	0.27418132023288916	1.4799489188892239	4.474724235263614	0.1863301892540148	2.092337155852043	0.1195129476454077	3480
3540000	2467896	10978.368505954742	2.022522844960058	2.348054496052839	1.9988846673408784	4.475484519952254	-0.31893409325176153	2.230966528004195	0.12411549650796608	3490
3550000	2474969	11009.03635597229	3.625725226792652	4.47509687609573	1.489073137569978	4.475799854149952	0.19226181294643985	2.2386790167691366	0.12935483217104396	3500
3560000	2481482	11039.54501080513	1.2692163696903453	0.27513535803099015	1.81770531980928	4.475319692617217	-0.04854384739199384	2.3577148914921975	0.13550593524971571	3510
3570000	2487919	11070.081379890442	3.131036293211564	4.469455237952481	1.9235584825579828	4.475299206640334	-0.42284488703875767	2.2542315987887824	0.1289280712171088	3520
3580000	2494857	11100.73150587082	2.7252773222519013	3.420677212562337	2.0304116812770836	4.475260536706699	-0.22374773157286731	2.223294867752315	0.1316291099458841	3530
3590001	2501968	11131.71511054039	1.475288443887337	0.2764952883162239	1.8205052136462536	4.4750582008204525	-0.0467601626502714	2.262199517381566	0.12930705246486335	3541
3600000	2509255	11162.79137635231	2.3243605931032416	2.3746949407018514	1.4837409613639512	4.474677871130475	-0.12250724760895612	2.199029276050541	0.13071457778073248	3550
3610000	2516525	11194.438319444656	1.840406086583207	1.2983549707293447	2.037743026600077	4.47520125581837	-0.12357735715700094	2.2391459975320225	0.13395281203094486	3560
3620000	2523702	11225.594669103622	2.5366310600759188	2.3744481439257346	1.8953725965602823	4.475169039904509	-0.12580307382782885	2.2404512294220194	0.12693693550775145	3570
3630000	2530955	11256.49531364441	1.9162842295443494	2.3458068541148345	1.6883202580618566	4.465052363915192	-0.03531009413746501	2.3373537091158463	0.12590776208237495	3580
3640000	2538025	11287.348984718323	1.5154173469991423	0.2786110909474854	1.7587603757262218	4.475037559555302	0.27364597570598526	2.3059688388602817	0.12120023703875889	3590
3650000	2544971	11318.141696453094	1.9015850772762792	2.3489008902444173	1.7119566377951245	4.475799823757514	-0.025018259892464208	2.381446930404962	0.11596944569970853	3600
3660001	2551806	11348.903099298477	2.4771112257237906	3.399212134647109	2.2215645708386336	4.475299206640334	-0.39383796067005095	2.3217562308487842	0.11579106132189211	3611
3670000	2558515	11379.581419706345	1.9164083978461726	2.3499958006035513	1.348773744336046	4.474677871130475	0.17358889543494999	2.414403461184882	0.12496936031944374	3620
3680000	2565007	11410.22001695633	2.12829060242484	2.348365194614199	1.8763262219958519	4.475383684877346	-0.035164101879651966	2.41965798823435	0.12314584886646959	3630
3690004	2571568	11440.927525043488	2.993052240391925	2.3762987550427646	1.4176709281717597	4.475088111154023	0.2790486705060715	2.376130635208302	0.13150156120841383	3641
3700001	2578009	11471.682405948639	1.3674459694447036	0.18636227928649335	2.1495253528444107	4.4751729597262555	-0.30831726246844504	2.378803000430049	0.12669995183939267	3651
3710000	2584658	11502.438091039658	2.2857197999112278	2.3735184099078563	2.3101483780345955	4.4751505466929595	-0.12428112471905282	2.4516147557228405	0.12484187984233963	3660
3720000	2591735	11533.294661998749	1.4379749171378227	0.2322545761704799	1.8510800990100504	4.47484955285622	-0.12443660561904898	2.340205650722083	0.12818787271122342	3670
3730000	2598453	11564.073637485504	2.739696677930037	2.373279677086348	1.4205177654136272	4.475469570468174	-0.12481220222348823	2.330209496784026	0.13143418236203352	3680
3740001	2605175	11594.822210788727	1.8624305687141332	1.2760626274282196	2.0085657593236754	4.4750582008204525	-0.22121822338186958	2.3544093514346014	0.12895757694808369	3691
3750001	2611779	11625.524605989456	0.7586223771136978	0.22920396658125441	1.4919766641841343	4.4752845285686	-0.22458933358144023	2.395630807387444	0.12340952206883415	3701
3760000	2618530	11656.303264141083	2.320075856986861	2.376048492935305	2.046642128043466	4.475469570468174	-0.1766016808244676	2.344426249005344	0.12014131183697077	3710
3770001	2625525	11687.102900981903	2.3686274186891567	2.3730331396193556	1.7135426392875421	4.475418779777651	0.27338993429971914	2.292563947310461	0.11698372879580637	3721
3780001	2632467	11717.813820123672	1.594592816945054	1.2752384366240508	1.8737097380762322	4.474540140197847	-0.31552719613015867	2.3765557113477724	0.11434722010846914	3731
3790000	2639386	11748.537070035934	1.8472511281990835	1.2988981925016057	2.03096117379267	4.47535884151505	-0.31148356626164225	2.372063968917055	0.11249767032134271	3740
3800002	2646362	11780.572865724564	2.088833467079129	2.3493485227568063	1.9273711590727283	4.475275475813578	-0.4193945252179021	2.241261262509674	0.12069326758438617	3751
3810000	2653254	11811.320760011673	2.309208625519172	2.35066743652005	2.054129228410769	4.475139140936348	-0.22544664634974526	2.3095131092779924	0.1243813118898542	3760
3820000	2660117	11842.077276706696	2.312232062948993	2.348794223127804	2.0469741679675755	4.47520125581837	-0.02547031035520007	2.346069173457599	0.12283481891179882	3770
3830000	2667071	11872.911460399628	1.8127812534103274	2.2969761100033343	1.7911697763962664	4.475498550478209	-0.2330165856715387	2.319547375963443	0.12591957076000163	3780
3840001	2673738	11903.765780687332	1.6918831790753295	1.3009937006517616	1.774578640383879	4.474708945725024	-0.024798744181630063	2.3329338252153877	0.1196569293726532	3791
3850001	2680514	11934.504224777222	1.42963686674293	0.2753739014655121	1.8542789093347545	4.474865391598894	-0.22154683610388992	2.26557803674715	0.12252612026427585	3801
3860000	2687167	11965.203763723373	2.3292059718863842	2.3526046266740286	2.0279609527134004	4.475234973448506	-0.03594636784785684	2.4289792013122753	0.12538583884310334	3810
3870000	2693860	11995.94644498825	1.8354452975038145	0.27507502256309907	2.2747209976753693	4.4754201974020145	-0.2224392428826017	2.213539200945008	0.12747385133446548	3820
3880000	2700426	12026.628220319748	1.8904989333519953	2.3250437775817447	1.7197213270409022	4.47511267887619	-0.17484761617587494	2.3080932084116186	0.13122062708677384	3830
3890002	2707256	12057.385031700134	2.0826046244054885	2.352557908808453	1.9293958841089014	4.47520125581837	-0.025215184210332392	2.305112244753607	0.13161012190136023	3841
3900000	2714013	12088.19125342369	1.8934502451734962	2.3252726274968323	1.7184984207739056	4.4743955726929485	-0.23601030657968908	2.416853093691353	0.1291889404401447	3850
3910000	2720714	12118.87552523613	1.459692725449749	1.2983330979010557	1.5379651495232218	4.464513763154958	-0.3158290204712011	2.271696810273913	0.12579163873954077	3860
3920000	2727415	12149.587321996689	1.7083375969148369	1.3002643483751473	1.746013612573479	4.465062447949408	0.17995553865489172	2.342822296742606	0.13307138425620624	3870
3930000	2734159	12180.282859325409	1.9254179918890086	2.3473755749720953	1.35139134918714	4.474558812256828	0.17797665221613543	2.3911489012931684	0.1323410026320182	3880
3940000	2740800	12210.988348960876	1.6933251324930978	1.324488632147214	1.783846779055299	4.475148122589397	-0.2265232919297035	2.4350255631532516	0.1350640340775545	3890
3950000	2747351	12241.710206270218	1.4192409007989821	0.27061421966427757	1.8670384510858864	4.4751505466929595	-0.0503445882691779	2.384731062317841	0.137973113711033	3900
3960001	2753654	12272.382572174072	2.197465508002416	2.375029653852457	1.9497216303385356	4.47535884151505	-0.4084296591549772	2.4702442529456046	0.14020433947689576	3911
3970003	2759890	12302.986033916473	3.4069837404590535	4.464917645969076	1.8030705871679167	4.475319692617217	0.18392140333128665	2.494816382536112	0.1399009611191977	3921
3980000	2766288	12333.625918388367	2.1278841440310217	2.35196261341596	1.8751477898518858	4.475799854149952	-0.035357409105663554	2.3172091877272085	0.14339883581268287	3930
3990001	2772769	12364.741637945175	1.758338562204618	1.2521552858987626	2.102394384562747	4.465519502017106	-0.3236102403207404	2.2813702040644523	0.1443604314775018	3941
4000000	2779201	12395.559673547745	2.13195342469978	2.3497151353513734	1.8710112196092223	4.475234973448506	0.08979213113598561	2.380953357910298	0.14095491144523983	3950
4010001	2785640	12426.226121664047	2.324564776345947	2.324746111973771	2.0286003048604453	4.475383684877346	-0.12497479952976097	2.382877368197959	0.13509234999192452	3961
4020000	2792436	12456.927695274353	2.3647189773473043	2.3256620801282315	1.9810425534910012	4.475799823757514	0.2709910572228036	2.3263262606018045	0.13916006223825472	3970
4030001	2798977	12487.630479574203	2.5177867034756347	2.348988742869782	1.9120279487654672	4.47535884151505	-0.048627093160965404	2.3640741831398056	0.13655717479213156	3981
4040001	2805427	12518.20130109787	1.1784450327268217	0.23167036715529454	1.8881206438440588	4.465337527443479	-0.3986040727837468	2.266698658833393	0.1346522054869906	3991
4050000	2812197	12548.888656139374	2.7239582632380555	3.4197983633201177	2.0321321720418424	4.475799838122688	-0.22550710139355554	2.3929562068629364	0.12787623831419745	4000
4060001	2819307	12579.703726768494	1.795648371757639	1.281837867552604	2.087071163572707	4.475088111154023	-0.41900744084246405	2.251936496614677	0.1279027992928702	4011
4070001	2826558	12610.529363632202	1.6742665852979126	2.3240531157697637	1.4834122062445558	4.465680734108713	-0.12774349692200798	2.2481831281438565	0.1306825158964143	4021
4080000	2833323	12641.287272930145	1.3945479353378207	0.2737817391094768	2.1300788437187586	4.475469570468174	-0.3227114623282979	2.30687243449823	0.13117273003110114	4030
4090003	2839708	12671.978075265884	3.4251135951092913	4.475205541699829	1.7845723647306662	4.475484519952254	0.27306334210700844	2.346283914056801	0.12705942781930285	4041
4100000	2846379	12702.713591098785	1.2040420655626285	0.1872257074411312	1.8665563817274113	4.474633230110955	-0.22544664634974526	2.3955107181235094	0.13029821762332414	4050
4110000	2853159	12733.483702421188	1.0456700738460136	0.27408407439553945	1.5156920021305555	4.474865391598894	-0.049145123233664205	2.336357157952897	0.12615829102859838	4060
4120001	2860076	12764.313952207565	2.5034905367790024	2.3520683826227557	1.9342237711465153	4.475120318841125	-0.02536223843308612	2.3837949903151445	0.12227304977095604	4071
4130000	2866927	12795.090943574905	1.6702340349906097	1.3008894620983633	1.7981809709638628	4.475484519952254	-0.12558823313973883	2.4362495985742143	0.12716393204789495	4080
4140000	2873636	12825.77336525917	2.078354206930391	2.2990208613146725	1.9186756827801998	4.475169039904509	-0.03582118852975129	2.298520218346249	0.12613909032060014	4090
4150000	2880541	12856.578422784805	1.2250626229820947	0.2725464320900579	1.5553183690116954	4.4748823533720525	-0.24499805080539983	2.2955478165007626	0.12703932415176247	4100
4160000	2887404	12887.308223485947	1.8859320229086076	1.3248585396672734	1.9989681302031346	4.474748750491145	-0.22370602449429508	2.2934070665487445	0.1280901900481622	4110
4170000	2894490	12918.062743663788	1.440229508829734	1.300372056208606	1.5381548949075174	4.475484519952254	-0.04800197464630582	2.2545496037480395	0.1285818234827168	4120
4180000	2901821	12948.915388345718	2.123080287524567	2.3498139905981725	1.8784263592936992	4.4751505466929595	-0.0829162739037903	2.317262217456006	0.12695028841046352	4130
4190000	2909389	12981.208978891373	1.8729620621029388	2.348952830500833	1.7438542106221329	4.474364455016631	-0.17671759291654257	2.359505927930446	0.12791630443943455	4140
4200000	2916810	13012.302446842194	1.6661269013066766	2.3233890611709835	1.4948740182138027	4.475234973448506	-0.02473946329330081	2.4285850087586547	0.12413073387430766	4150
4210000	2924090	13043.330298662186	0.6648531743204854	0.2742893470192658	0.9070597087100175	2.376918424386728	-0.0246785212880067	2.358829281661619	0.1271198617610612	4160
4220000	2931324	13074.370570659637	1.0888918452943877	0.06870774852341825	1.9383299027659373	4.474833818187712	-0.22587231368008437	2.39231539288623	0.12674813308811697	4170
4230000	2938518	13105.374881029129	2.316088698954939	2.324575274491501	2.040618469698772	4.475418779777651	-0.12377912430764476	2.382254302995473	0.1276241667442534	4180
4240000	2945720	13136.37189412117	2.5746519360817217	3.4201372301722825	2.099174281879824	4.475234973448506	0.18601253773561915	2.365192674471874	0.12826167485249673	4190
